"M009","M5S11.wav","s9",4306.640625,4306.640625,4492.15745192,4909.5703125,4220.5078125,689.0625,0.0812698412698,21.2910230726,19.7836303711,2
"M009","M5S11.wav","s10",3531.4453125,2928.515625,3248.4375,3531.4453125,2928.515625,602.9296875,0.121904761905,8.35930996848,7.78980445862,0
"M009","M5S11.wav","s11",4392.7734375,3186.9140625,3617.578125,4392.7734375,3100.78125,1291.9921875,0.0696598639456,39.748154725,39.5672607422,2
"M009","M5S12.wav","s1",3962.109375,3273.046875,3466.84570312,3962.109375,3100.78125,861.328125,0.0406349206349,25.5949915619,25.4360961914,0
"M009","M5S12.wav","s2",4306.640625,3962.109375,4160.87740385,4565.0390625,3962.109375,602.9296875,0.0754648526077,14.0969458038,12.983007431,1
"M009","M5S12.wav","s3",3617.578125,3531.4453125,3544.69651442,3617.578125,3445.3125,172.265625,0.0696598639456,6.77974270532,6.18238449097,0
"M009","M5S12.wav","s4",4392.7734375,4392.7734375,4091.30859375,4478.90625,3359.1796875,1119.7265625,0.0522448979592,42.9916678856,42.8645324707,1
"M009","M5S12.wav","s5",3617.578125,2842.3828125,3164.58333333,3617.578125,2842.3828125,775.1953125,0.156734693878,6.65130397854,6.27749809852,0
"M009","M5S12.wav","s6",3962.109375,2928.515625,3225.1953125,3962.109375,2756.25,1205.859375,0.0522448979592,36.294257297,39.8763799667,2
"M009","M5S12.wav","s7",3531.4453125,3789.84375,3782.01349432,4220.5078125,3445.3125,775.1953125,0.121904761905,20.6993711586,20.4901885986,4
"M009","M5S13.wav","s1",3875.9765625,3186.9140625,3568.359375,3875.9765625,3186.9140625,689.0625,0.0348299319728,19.9718061251,19.7836303711,0
"M009","M5S13.wav","s2",4995.703125,3962.109375,4194.66796875,4995.703125,3875.9765625,1119.7265625,0.0522448979592,23.3219524897,23.0809020996,0
"M009","M5S13.wav","s3",3617.578125,3445.3125,3492.29403409,3617.578125,3445.3125,172.265625,0.0580498866213,3.77427649855,2.96754455566,0
"M009","M5S13.wav","s4",4478.90625,3531.4453125,4123.60839844,4478.90625,3531.4453125,947.4609375,0.0406349206349,44.8091460662,44.513168335,2
"M009","M5S13.wav","s5",3617.578125,2928.515625,3304.94791667,3703.7109375,2928.515625,775.1953125,0.150929705215,7.43869671733,6.84817974384,0
